year,make,model,hpv,Efficiency_km/L
2016,GMC,Canyon 4WD,0,8.928017847
2016,GMC,Canyon 4WD,0,8.50287414
2016,Jeep,Cherokee 4WD,0,9.778305261
2016,Jeep,Cherokee 4WD Active Drive II,0,9.353161554
2016,Jeep,Cherokee Trailhawk 4WD,0,9.353161554
2016,Volkswagen,Tiguan 4motion,0,9.353161554
2016,Chevrolet,Tahoe C1500 2WD,0,7.652586726
2016,Chevrolet,Suburban C1500 2WD,0,7.652586726
2016,Chevrolet,Tahoe C1500 2WD,0,8.077730433
2016,Chevrolet,Suburban C1500 2WD,0,8.077730433
2016,GMC,Yukon C1500 2WD,0,7.652586726
2016,GMC,Yukon C1500 XL 2WD,0,7.652586726
2016,GMC,Yukon C1500 2WD,0,8.077730433
2016,GMC,Yukon C1500 XL 2WD,0,8.077730433
2016,Mercedes-Benz,GLE350,0,8.50287414
2016,Chevrolet,Tahoe K1500 4WD,0,7.652586726
2016,Chevrolet,Suburban K1500 4WD,0,7.652586726
2016,Chevrolet,Tahoe K1500 4WD,0,7.652586726
2016,Chevrolet,Suburban K1500 4WD,0,7.652586726
2016,GMC,Yukon K1500 XL 4WD,0,7.652586726
2016,GMC,Yukon K1500 4WD,0,7.652586726
2016,GMC,Yukon K1500 XL 4WD,0,7.652586726
2016,GMC,Yukon K1500 4WD,0,7.652586726
2016,Land Rover,Range Rover,0,6.802299312
2016,Land Rover,Range Rover LWB,0,6.802299312
2016,Land Rover,Range Rover,0,8.077730433
2016,Land Rover,Range Rover LWB,0,8.077730433
2016,Land Rover,Range Rover Sport,0,6.802299312
2016,Land Rover,Range Rover Sport,0,8.077730433
2016,Volkswagen,Touareg,0,10.203448968
2016,Dodge,Viper SRT,0,6.377155605
2016,Bentley,Continental GT Convertible,0,6.377155605
2016,BMW,228i,0,11.053736382
2016,BMW,228i xDrive,0,11.478880088999999
2016,BMW,228i xDrive Convertible,0,11.053736382
2016,BMW,M235i,0,10.203448968
2016,BMW,M235i,0,9.353161554
2016,BMW,M235i Convertible,0,9.353161554
2016,BMW,428i xDrive Convertible,0,10.628592675
2016,BMW,435i xDrive Convertible,0,9.778305261
2016,Volkswagen,Beetle Convertible,0,11.904023795999999
2016,Volkswagen,Beetle Convertible,0,11.053736382
2016,Bentley,Continental GT,0,6.377155605
2016,BMW,328i,0,11.053736382
2016,BMW,328i xDrive,0,11.053736382
2016,BMW,320i,0,11.478880088999999
2016,BMW,320i xDrive,0,11.478880088999999
2016,BMW,428i Coupe,0,11.053736382
2016,BMW,428i xDrive Coupe,0,11.053736382
2016,BMW,428i xDrive Gran Coupe,0,11.053736382
2016,BMW,435i Coupe,0,10.203448968
2016,BMW,435i Coupe,0,9.778305261
2016,BMW,435i Gran Coupe,0,10.203448968
2016,Mercedes-Benz,AMG C63,0,8.50287414
2016,MINI,Cooper Countryman,87,12.329167502999999
2016,MINI,Cooper Paceman,87,12.329167502999999
2016,MINI,Cooper S Countryman,87,11.904023795999999
2016,MINI,Cooper S Countryman,87,11.904023795999999
2016,MINI,Cooper S Countryman All4,87,11.053736382
2016,MINI,Cooper S Countryman All4,87,11.478880088999999
2016,MINI,Cooper S Paceman,87,11.904023795999999
2016,MINI,Cooper S Paceman,87,11.904023795999999
2016,MINI,Cooper S Paceman All4,87,11.053736382
2016,MINI,Cooper S Paceman All4,87,11.478880088999999
2016,MINI,JCW Countryman All4,87,11.053736382
2016,MINI,JCW Countryman All4,87,11.478880088999999
2016,MINI,JCW Paceman All4,87,11.053736382
2016,MINI,JCW Paceman All4,87,11.478880088999999
2016,Volkswagen,Jetta,0,12.329167502999999
2016,Volkswagen,Beetle,85,11.904023795999999
2016,Volkswagen,Beetle,85,11.904023795999999
2016,Volkswagen,Jetta,0,11.478880088999999
2016,Volkswagen,Jetta,0,11.478880088999999
2016,Volkswagen,Beetle,85,11.053736382
2016,BMW,528i xDrive,0,11.053736382
2016,BMW,535i xDrive,0,9.778305261
2016,BMW,550i,0,8.50287414
2016,BMW,550i xDrive,0,8.077730433
2016,Chrysler,200,0,9.778305261
2016,BMW,328i xDrive Gran Turismo,102,11.053736382
2016,BMW,535i Gran Turismo,0,9.353161554
2016,BMW,535i xDrive Gran Turismo,0,8.928017847
2016,Chevrolet,Impala,0,10.628592675
2016,BMW,328i xDrive Sports Wagon,0,11.053736382
2016,Porsche,Macan Turbo,0,8.077730433
2016,Cadillac,Escalade 2WD,0,7.227443019
2016,Ford,Expedition EL 2WD,0,7.227443019
2016,Ford,Expedition 2WD,0,7.652586726
2016,GMC,Yukon C1500 2WD,0,7.227443019
2016,GMC,Yukon C1500 XL 2WD,0,7.227443019
2016,Lincoln,Navigator L 2WD,0,7.227443019
2016,Lincoln,Navigator 2WD,0,7.652586726
2016,Cadillac,Escalade 4WD,0,7.227443019
2016,Ford,Expedition EL 4WD,0,6.802299312
2016,Ford,Expedition 4WD,0,7.227443019
2016,GMC,Yukon K1500 XL 4WD,0,7.227443019
2016,GMC,Yukon K1500 4WD,0,7.227443019
2016,Lincoln,Navigator L 4WD,0,6.802299312
2016,Lincoln,Navigator 4WD,0,7.227443019
2016,Mercedes-Benz,GLE350 d 4matic,0,10.628592675
2016,Mercedes-Benz,GL550 4matic,0,6.377155605
2016,Mercedes-Benz,AMG GL63,0,5.952011897999999
2016,Porsche,Cayenne S e-Hybrid,0,9.353161554
2016,Porsche,Panamera S E-Hybrid,0,10.628592675
2016,BMW,228i Convertible,0,11.478880088999999
2016,BMW,M235i xDrive,0,9.778305261
2016,BMW,M235i xDrive Convertible,0,9.778305261
2016,BMW,428i Convertible,0,11.478880088999999
2016,BMW,M4 Convertible,0,8.50287414
2016,Ford,Fiesta FWD,85,12.75431121
2016,Ford,Fiesta FWD,85,12.75431121
2016,Ford,Fiesta SFE FWD,85,14.880029745
2016,MINI,Cooper Hardtop 4 door,84,13.604598624
2016,MINI,John Cooper Works Hardtop,80,11.478880088999999
2016,MINI,John Cooper Works Hardtop,80,10.628592675
2016,Volkswagen,Beetle Convertible,0,11.053736382
2016,BMW,320i,0,11.904023795999999
2016,BMW,328d xDrive,0,14.454886038
2016,BMW,M3,0,8.50287414
2016,BMW,M3,0,8.077730433
2016,BMW,428i Gran Coupe,0,11.478880088999999
2016,BMW,435i xDrive Coupe,0,9.778305261
2016,BMW,435i xDrive Coupe,0,9.353161554
2016,BMW,435i xDrive Gran Coupe,0,9.778305261
2016,BMW,M4 Coupe,0,8.50287414
2016,BMW,M4 Coupe,0,8.077730433
2016,Cadillac,ATS,0,10.628592675
2016,Cadillac,ATS,0,9.778305261
2016,Cadillac,ATS,0,10.203448968
2016,Ford,Fiesta ST FWD,85,12.329167502999999
2016,Mercedes-Benz,C300 4matic,0,11.478880088999999
2016,Mercedes-Benz,AMG C63 S,0,8.50287414
2016,Mercedes-Benz,C300,0,11.904023795999999
2016,Mercedes-Benz,AMG S65 Coupe,0,6.377155605
2016,Volkswagen,Jetta,0,12.329167502999999
2016,BMW,528i,0,11.478880088999999
2016,BMW,535d,0,12.75431121
2016,BMW,535d xDrive,0,12.75431121
2016,Cadillac,CTS Sedan,0,8.077730433
2016,Cadillac,CTS Sedan,0,10.628592675
2016,Cadillac,CTS Sedan,0,10.203448968
2016,Cadillac,CTS-V,0,7.227443019
2016,Lexus,ES 300h,0,17.00574828
2016,Lexus,ES 350,0,10.203448968
2016,BMW,335i xDrive Gran Turismo,102,9.778305261
2016,Mercedes-Benz,S600,0,6.802299312
2016,Mercedes-Benz,AMG S65,0,6.377155605
2016,BMW,328d xDrive Sports Wagon,0,14.454886038
2016,Ford,Transit Connect Van 2WD,0,10.628592675
2016,Ford,Transit Connect Wagon FWD,0,10.203448968
2016,Ford,Transit Connect Van 2WD,0,9.778305261
2016,Ford,Transit Connect Wagon LWB FWD,0,9.353161554
2016,Ford,Transit Connect Wagon FWD,0,9.353161554
2016,Ford,Transit Connect Van FFV,0,9.778305261
2016,Ford,Transit Connect Wagon LWB FFV,0,9.353161554
2016,Ford,Transit Connect Wagon FFV,0,9.353161554
2016,Chevrolet,Silverado C15 Cab Chassis 2WD,0,7.227443019
2016,GMC,Sierra C15 Cab Chassis 2WD,0,7.227443019
2016,Honda,Odyssey,0,9.353161554
2016,Buick,Encore AWD,0,11.053736382
2016,Chevrolet,Trax AWD,0,11.478880088999999
2016,BMW,X5 sDrive35i,0,8.928017847
2016,BMW,X6 sDrive35i,0,8.928017847
2016,BMW,X5 xDrive35i,0,8.50287414
2016,BMW,X5 xDrive50i,0,7.227443019
2016,BMW,X5 M,0,6.802299312
2016,BMW,X6 xDrive35i,0,8.50287414
2016,BMW,X6 xDrive50i,0,7.227443019
2016,BMW,X6 M,0,6.802299312
2016,Mercedes-Benz,GLE450 AMG Coupe,0,8.50287414
2016,Mercedes-Benz,AMG GLE63 S,0,6.377155605
2016,Mercedes-Benz,AMG GLE63 S Coupe,0,6.377155605
2016,Mercedes-Benz,AMG GLE63,0,6.377155605
2016,Mercedes-Benz,GLE400 4matic,0,8.50287414
2016,Mercedes-Benz,GL450 4matic,0,8.077730433
2016,Porsche,Cayenne Diesel,0,10.203448968
2016,Volkswagen,Touareg,0,8.077730433
2016,BMW,228i,0,11.478880088999999
2016,BMW,M4 Convertible,0,8.077730433
2016,MINI,Cooper Hardtop 2 door,80,12.75431121
2016,MINI,Cooper Hardtop 4 door,84,12.75431121
2016,BMW,328i,0,11.478880088999999
2016,BMW,328d,0,14.880029745
2016,BMW,428i Coupe,0,11.478880088999999
2016,Toyota,Camry,0,11.904023795999999
2016,Toyota,Camry Hybrid LE,0,17.00574828
2016,Toyota,Camry Hybrid XLE/SE,0,16.580604573
2016,Toyota,Camry,0,10.628592675
2016,Toyota,Corolla,0,12.75431121
2016,Toyota,Corolla,0,13.179454917
2016,Toyota,Corolla,0,13.604598624
2016,Toyota,Corolla,0,13.179454917
2016,Toyota,Corolla LE Eco,0,14.454886038
2016,Toyota,Corolla LE Eco,0,14.029742331
2016,Infiniti,QX50,0,8.50287414
2016,Infiniti,QX50 AWD,0,8.50287414
2016,Toyota,Tundra 2WD FFV,0,6.377155605
2016,Toyota,Tundra 2WD,0,6.377155605
2016,Toyota,Tundra 2WD,0,7.227443019
2016,Toyota,Tundra 4WD FFV,0,6.377155605
2016,Toyota,Tundra 4WD,0,6.377155605
2016,Toyota,Tundra 4WD,0,6.802299312
2016,Toyota,Sequoia 2WD,0,6.377155605
2016,Mercedes-Benz,GLE300 d 4matic,0,10.203448968
2016,Toyota,Sequoia 4WD FFV,0,6.377155605
2016,Toyota,Sequoia 4WD,0,5.952011897999999
2016,Alfa Romeo,4C,0,11.904023795999999
2016,Cadillac,ATS,0,11.053736382
2016,Subaru,Impreza AWD,0,11.904023795999999
2016,Subaru,Impreza AWD,0,13.179454917
2016,Volkswagen,Jetta Hybrid,0,18.706323108
2016,Volkswagen,Jetta,0,13.604598624
2016,Chevrolet,Malibu Limited,0,11.478880088999999
2016,Jaguar,XF,0,9.778305261
2016,Jaguar,XJ,0,8.928017847
2016,Jaguar,XJL,0,8.928017847
2016,Subaru,Impreza Wagon AWD,0,11.904023795999999
2016,Subaru,Impreza Wagon AWD,0,13.179454917
2016,Subaru,Impreza Sport AWD,0,11.478880088999999
2016,Subaru,Impreza Sport AWD,0,12.75431121
2016,Subaru,XV Crosstrek AWD,0,11.053736382
2016,Subaru,XV Crosstrek AWD,0,12.329167502999999
2016,Subaru,XV Crosstrek Hybrid AWD,0,13.179454917
2016,Volkswagen,e-Golf,91,49.316670011999996
2016,Fiat,500,76,12.329167502999999
2016,Fiat,500,76,11.478880088999999
2016,Fiat,500,76,14.454886038
2016,Fiat,500,76,12.75431121
2016,Fiat,500 Abarth,76,11.478880088999999
2016,Fiat,500 Abarth,76,12.75431121
2016,MINI,Cooper Hardtop 2 door,80,13.604598624
2016,BMW,340i,0,9.778305261
2016,BMW,340i xDrive,0,10.628592675
2016,BMW,340i xDrive,0,9.778305261
2016,Honda,Accord,0,8.928017847
2016,Honda,Accord,0,10.628592675
2016,Honda,Accord,0,10.203448968
2016,Honda,Accord,0,11.478880088999999
2016,Honda,Accord,0,12.75431121
2016,Honda,Accord,0,12.329167502999999
2016,Fiat,500 L,0,10.628592675
2016,Fiat,500 L,0,11.904023795999999
2016,Toyota,Prius v,0,17.430891987
2016,Toyota,4Runner 2WD,0,8.077730433
2016,Lexus,GX 460,0,7.227443019
2016,Toyota,4Runner 4WD,0,7.652586726
2016,Toyota,4Runner 4WD,0,7.652586726
2016,smart,fortwo electric drive convertible,0,45.490376649
2016,smart,fortwo electric drive coupe,0,45.490376649
2016,Cadillac,ELR,0,13.604598624
2016,Chevrolet,Volt,90,17.856035694
2016,Aston Martin,V8 Vantage,0,6.377155605
2016,Aston Martin,V8 Vantage S,0,6.377155605
2016,Aston Martin,Vantage GT,0,6.377155605
2016,Aston Martin,V8 Vantage,0,6.802299312
2016,Aston Martin,V8 Vantage S,0,6.802299312
2016,Aston Martin,Vantage GT,0,6.802299312
2016,Aston Martin,V12 Vantage S,0,5.952011897999999
2016,McLaren Automotive,650S Coupe,0,7.652586726
2016,McLaren Automotive,650S Spider,0,7.652586726
2016,McLaren Automotive,675LT Coupe,0,7.652586726
2016,Aston Martin,DB9,0,6.377155605
2016,Aston Martin,Vanquish,0,6.802299312
2016,Aston Martin,Rapide S,0,7.227443019
2016,Ford,Mustang,0,10.628592675
2016,Ford,Mustang,0,10.628592675
2016,Ford,Mustang Convertible,0,9.778305261
2016,Ford,Mustang,0,8.928017847
2016,Ford,Mustang,0,9.353161554
2016,Ford,Mustang,0,8.077730433
2016,Ford,Mustang Convertible,0,7.652586726
2016,Ford,Mustang,0,8.077730433
2016,Ford,Shelby GT350 Mustang,0,6.802299312
2016,Roush Performance,Stage 3 Mustang,0,6.802299312
2016,Roush Performance,Stage 3 Mustang,0,7.227443019
2016,BMW,340i,0,10.628592675
2016,Cadillac,ATS AWD,0,9.353161554
2016,Lexus,CT 200h,86,17.856035694
2016,Lexus,IS 200t,0,11.053736382
2016,Lexus,IS 300 AWD,0,8.928017847
2016,Lexus,IS 350,0,9.353161554
2016,Lexus,IS 350 AWD,0,8.928017847
2016,Rolls-Royce,Phantom Drophead Coupe,0,5.952011897999999
2016,Rolls-Royce,Phantom Coupe,0,5.952011897999999
2016,Volkswagen,Beetle,85,11.053736382
2016,Chevrolet,Impala Bi-Fuel  (CNG),0,8.50287414
2016,Cadillac,CTS Sedan AWD,0,9.353161554
2016,Rolls-Royce,Wraith,0,6.377155605
2016,Scion,iM,90,13.179454917
2016,Scion,iM,90,12.75431121
2016,BMW,740i,0,10.203448968
2016,BMW,750i xDrive,0,8.077730433
2016,Rolls-Royce,Phantom,0,5.952011897999999
2016,Rolls-Royce,Phantom EWB,0,5.952011897999999
2016,Rolls-Royce,Ghost,0,6.377155605
2016,Rolls-Royce,Ghost EWB,0,6.377155605
2016,Ford,Transit T150 Wagon FFV,0,6.802299312
2016,Ford,Transit T150 Wagon,0,6.802299312
2016,Land Rover,Range Rover TDV6,0,10.203448968
2016,Land Rover,Range Rover Sport TDV6,0,10.203448968
2016,Mercedes-Benz,AMG G63,0,5.526868191
2016,Mercedes-Benz,C450 AMG,0,10.203448968
2016,Ford,C-MAX Hybrid FWD,0,16.580604573
2016,Nissan,Frontier 2WD,0,7.652586726
2016,Nissan,Frontier 2WD,0,8.077730433
2016,Toyota,Tacoma 2WD,0,8.928017847
2016,Toyota,Tacoma 2WD,0,8.928017847
2016,Nissan,Frontier 4WD,0,7.227443019
2016,Nissan,Frontier 4WD,0,7.652586726
2016,Toyota,Tacoma 4WD,0,8.50287414
2016,Toyota,Tacoma 4WD,0,8.50287414
2016,Toyota,Tacoma 4WD,0,8.50287414
2016,Toyota,Tacoma 4WD,0,8.077730433
2016,Toyota,Tacoma 4WD Double Cab,0,7.652586726
2016,Jeep,Wrangler 4WD,0,7.652586726
2016,Jeep,Wrangler 4WD,0,7.652586726
2016,Jeep,Wrangler Unlimited 4WD,0,7.652586726
2016,Jeep,Wrangler Unlimited 4WD,0,7.652586726
2016,Toyota,Land Cruiser Wagon 4WD,0,6.377155605
2016,Ford,C-MAX Energi Plug-in Hybrid,0,16.155460866
2016,Lamborghini,Huracan,0,7.227443019
2016,smart,fortwo coupe,0,14.880029745
2016,smart,fortwo coupe,0,14.454886038
2016,BMW,X1 xDrive28i,101,10.628592675
2016,Nissan,Frontier 2WD,0,8.077730433
2016,Nissan,Frontier 2WD,0,8.928017847
2016,Nissan,Rogue FWD,0,11.904023795999999
2016,Nissan,Rogue AWD,0,11.478880088999999
2016,Ferrari,California T,0,7.652586726
2016,Ferrari,California T,0,8.077730433
2016,Acura,TLX 2WD,0,11.904023795999999
2016,Acura,TLX 2WD,0,10.628592675
2016,Acura,TLX 4WD,0,10.628592675
2016,Dodge,Challenger,0,9.778305261
2016,Dodge,Challenger,0,8.077730433
2016,Dodge,Challenger,0,7.652586726
2016,Dodge,Challenger,0,7.652586726
2016,Dodge,Challenger,0,7.227443019
2016,Dodge,Challenger SRT8,0,6.802299312
2016,Dodge,Challenger SRT8,0,6.802299312
2016,Dodge,Challenger SRT8,0,7.652586726
2016,Dodge,Challenger SRT8,0,7.227443019
2016,Ferrari,FF,90,5.526868191
2016,Ferrari,FF,90,5.526868191
2016,Volkswagen,Passat,0,9.778305261
2016,Volkswagen,Passat,0,12.329167502999999
2016,Chrysler,300,0,9.778305261
2016,Chrysler,300,0,9.778305261
2016,Chrysler,300,0,8.077730433
2016,Chrysler,300 AWD,0,8.928017847
2016,Chrysler,300 AWD,0,8.928017847
2016,Dodge,Charger,0,8.077730433
2016,Dodge,Charger AWD,0,8.928017847
2016,Dodge,Charger AWD,0,8.928017847
2016,Dodge,Charger,0,7.652586726
2016,Dodge,Charger SRT8,0,6.802299312
2016,Dodge,Charger SRT8,0,7.652586726
2016,Dodge,Charger,0,9.778305261
2016,Dodge,Charger,0,9.778305261
2016,Mercedes-Benz,Metris (Passenger Van),0,9.353161554
2016,Ford,Focus Electric,91,44.640089235
2016,Tesla,Model X AWD - 90D,94,39.113221044
2016,Tesla,Model X AWD - P90D,94,37.837789922999995
2016,Ford,Focus FWD,90,14.454886038
2016,Ford,Focus FWD FFV,91,13.179454917
2016,Ford,Focus FWD FFV,91,12.75431121
2016,Ford,Focus FWD FFV,91,12.329167502999999
2016,Ford,Focus FWD,90,13.179454917
2016,Ford,Focus FWD,90,12.75431121
2016,Ford,Focus FWD,90,12.329167502999999
2016,Ford,Focus FWD,90,13.604598624
2016,Mercedes-Benz,CLA250 4matic,0,11.478880088999999
2016,Ford,Focus ST FWD,90,10.628592675
2016,Mercedes-Benz,Metris (Cargo Van),0,9.353161554
2016,Honda,CR-V 2WD,0,12.329167502999999
2016,Mercedes-Benz,GLA250 4matic,0,11.478880088999999
2016,Volvo,XC90 FWD,0,10.203448968
2016,Volvo,XC90 AWD,0,9.778305261
2016,Chevrolet,Spark EV,0,50.592101133
2016,Mercedes-Benz,B250e,0,35.712071388
2016,Hyundai,Sonata Plug-in Hybrid,0,17.00574828
2016,Jaguar,XF AWD,0,9.778305261
2016,Kia,Optima,0,13.179454917
2016,Kia,Optima,0,10.628592675
2016,Kia,Optima FE,0,10.628592675
2016,Kia,Optima,0,11.904023795999999
2016,Chevrolet,Silverado C15 2WD,0,8.077730433
2016,Chevrolet,Silverado C15 2WD,0,8.50287414
2016,Chevrolet,Silverado C15 2WD,0,8.077730433
2016,Chevrolet,Silverado C15 2WD,0,7.652586726
2016,Chevrolet,Silverado C15 2WD,0,7.227443019
2016,GMC,Sierra C15 2WD,0,8.077730433
2016,GMC,Sierra C15 2WD,0,8.50287414
2016,GMC,Sierra C15 2WD,0,8.077730433
2016,GMC,Sierra C15 2WD,0,7.652586726
2016,GMC,Sierra C15 2WD,0,7.227443019
2016,Chevrolet,Silverado K15 4WD,0,7.652586726
2016,Chevrolet,Silverado K15 4WD,0,8.077730433
2016,Chevrolet,Silverado K15 4WD,0,7.227443019
2016,Chevrolet,Silverado K15 4WD,0,7.652586726
2016,GMC,Sierra K15 4WD,0,7.652586726
2016,GMC,Sierra K15 4WD,0,8.077730433
2016,GMC,Sierra K15 4WD,0,7.227443019
2016,GMC,Sierra K15 4WD,0,7.652586726
2016,Chevrolet,Silverado K15 Cab Chassis 4WD,0,7.227443019
2016,GMC,Sierra K15 Cab Chassis 4WD,0,7.227443019
2016,Honda,CR-V 4WD,0,11.478880088999999
2016,Infiniti,QX80 2WD,0,6.802299312
2016,Infiniti,QX80 4WD,0,6.802299312
2016,Ferrari,F12,0,5.526868191
2016,Ferrari,F12,0,5.526868191
2016,Mercedes-Benz,AMG CLA45 4matic,0,11.053736382
2016,Mercedes-Benz,CLA250 4matic,0,11.478880088999999
2016,Mercedes-Benz,CLA250,0,12.75431121
2016,Kia,Optima FE,0,12.329167502999999
2016,Nissan,Juke,0,12.329167502999999
2016,Nissan,Juke,0,12.75431121
2016,Nissan,Juke AWD,0,11.904023795999999
2016,Nissan,Juke Nismo RS,0,11.478880088999999
2016,Nissan,Juke Nismo RS AWD,0,11.053736382
2016,Mercedes-Benz,GLA250,0,11.904023795999999
2016,Ford,F150 Pickup 2WD,0,8.928017847
2016,Ford,F150 Pickup 2WD,0,8.50287414
2016,Ford,F150 Pickup 2WD FFV,0,8.50287414
2016,Ford,F150 Pickup 2WD FFV,0,7.652586726
2016,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS PAYLOAD PACKAGE,0,6.802299312
2016,Ford,F150 2.7L 2WD GVWR>6649 LBS PAYLOAD PACKAGE,0,8.928017847
2016,Ford,F150 3.5L 2WD GVWR>7599 LBS PAYLOAD PACKAGE,0,7.652586726
2016,Chevrolet,Silverado K15 4WD,0,7.227443019
2016,Ford,F150 Pickup 4WD,0,8.50287414
2016,Ford,F150 Pickup 4WD,0,7.652586726
2016,Ford,F150 Pickup 4WD FFV,0,8.077730433
2016,Ford,F150 Pickup 4WD FFV,0,7.227443019
2016,Ford,F150 2.7L 4WD GVWR>6799 LBS PAYLOAD PACKAGE,0,8.077730433
2016,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS PAYLOAD PACKAGE,0,6.802299312
2016,Ford,F150 3.5L 4WD GVWR>7599 LBS PAYLOAD PACKAGE,0,7.227443019
2016,GMC,Sierra K15 4WD,0,7.227443019
2016,Jeep,Renegade 2WD,0,11.053736382
2016,Jeep,Renegade 2WD,0,10.628592675
2016,Lexus,NX 300h,0,13.604598624
2016,Lexus,NX 200t,0,10.628592675
2016,Jeep,Renegade 4WD,0,11.478880088999999
2016,Jeep,Renegade 4WD,0,10.203448968
2016,Lexus,NX 300h AWD,0,13.179454917
2016,Lexus,NX 200t AWD,0,10.203448968
2016,Lexus,NX 200t AWD F Sport,0,10.203448968
2016,Mercedes-Benz,GLA250 4matic,0,11.478880088999999
2016,Lexus,LX 570,0,6.377155605
2016,Nissan,Leaf (24 kW-hr battery pack),92,48.466382597999996
2016,Nissan,Leaf (30 kW-hr battery pack),92,47.616095183999995
2016,BMW,X5 xDrive40e,0,10.203448968
2016,Ferrari,488 GTB,0,7.652586726
2016,Ferrari,488 GTB,0,7.652586726
2016,McLaren Automotive,570S Coupe,0,8.077730433
2016,Chevrolet,Camaro,0,8.928017847
2016,Volkswagen,Jetta,0,14.029742331
2016,Honda,Civic 4Dr,0,14.880029745
2016,Honda,Civic 4Dr,0,13.179454917
2016,Honda,Civic 4Dr,0,14.454886038
2016,Lexus,LS 460,0,8.077730433
2016,Lexus,LS 460 AWD,0,7.652586726
2016,Lexus,LS 460 L,0,8.077730433
2016,Lexus,LS 460 L AWD,0,7.652586726
2016,Lexus,LS 600h L,0,8.50287414
2016,MINI,Cooper S Clubman,92,11.478880088999999
2016,Hyundai,Genesis RWD,0,7.652586726
2016,Mercedes-Benz,AMG GLA45 4matic,0,10.628592675
2016,Toyota,RAV4,0,10.628592675
2016,Toyota,RAV4 LE/XLE,0,11.053736382
2016,Toyota,RAV4 AWD,0,10.628592675
2016,Toyota,RAV4 Limited AWD/SE AWD,0,10.203448968
2016,Mercedes-Benz,G550,0,5.526868191
2016,Mercedes-Benz,AMG G65,0,5.101724484
2016,Toyota,Prius c,87,21.25718535
2016,Honda,CR-Z,0,14.029742331
2016,Honda,CR-Z,0,15.305173452
2016,Chevrolet,Spark,0,14.454886038
2016,Chevrolet,Spark,0,14.029742331
2016,Chevrolet,Camaro,0,8.50287414
2016,Chevrolet,Camaro,0,8.077730433
2016,Mitsubishi,Lancer,0,11.904023795999999
2016,Mitsubishi,Lancer,0,12.75431121
2016,Mitsubishi,Lancer,0,10.628592675
2016,Mitsubishi,Lancer,0,11.053736382
2016,MINI,Cooper S Clubman,92,10.628592675
2016,Toyota,Avalon Hybrid,0,17.00574828
2016,Toyota,Avalon,0,10.203448968
2016,Nissan,Quest,0,9.353161554
2016,Lexus,RX 450h,0,12.75431121
2016,Lexus,RX 350,0,9.778305261
2016,Lexus,RX 350 AWD,0,9.353161554
2016,Toyota,RAV4 Hybrid AWD,0,13.604598624
2016,Lexus,RX 450h AWD,0,12.75431121
2016,BMW,ActiveHybrid 5,0,11.053736382
2016,Infiniti,Q70,0,8.077730433
2016,Infiniti,Q70 AWD,0,7.652586726
2016,Infiniti,Q70 Hybrid,0,13.179454917
2016,Infiniti,Q70,0,8.928017847
2016,Infiniti,Q70 AWD,0,8.50287414
2016,Chevrolet,Colorado 2WD,0,10.628592675
2016,GMC,Canyon 2WD,0,10.628592675
2016,Chevrolet,Colorado 4WD,0,9.778305261
2016,Cadillac,XTS Hearse,0,7.227443019
2016,Cadillac,XTS Limo,0,7.227443019
2016,Toyota,Highlander 2WD,0,9.353161554
2016,Toyota,Highlander 2WD,0,8.928017847
2016,GMC,Canyon 4WD,0,9.778305261
2016,Toyota,Highlander AWD,0,8.50287414
2016,Toyota,Highlander Hybrid AWD,0,11.904023795999999
2016,Toyota,Highlander Hybrid AWD LE Plus,0,11.904023795999999
2016,Audi,A3 e-tron,89,14.880029745
2016,Audi,A3 e-tron ultra,89,16.580604573
2016,Cadillac,ELR Sport,0,12.75431121
2016,Lexus,RC 200t,0,11.053736382
2016,Lexus,RC 300 AWD,0,8.928017847
2016,Lexus,RC 350,0,9.353161554
2016,Lexus,RC 350 AWD,0,8.928017847
2016,Lexus,RC F,0,8.077730433
2016,Chevrolet,Camaro,0,9.353161554
2016,Chevrolet,Malibu,0,11.053736382
2016,MINI,Cooper Clubman,92,11.904023795999999
2016,MINI,Cooper Clubman,92,11.904023795999999
2016,Nissan,Altima SR,0,12.75431121
2016,Nissan,Altima,0,13.179454917
2016,Nissan,Altima,0,11.053736382
2016,Lexus,GS F,0,8.077730433
2016,Mitsubishi,Lancer 4WD,0,11.053736382
2016,Chevrolet,Malibu,0,12.75431121
2016,Lexus,GS 200t,0,11.053736382
2016,Lexus,GS 450h,0,13.179454917
2016,Lexus,GS 350,0,9.778305261
2016,Lexus,GS 350 AWD,0,9.353161554
2016,Lexus,GS 200t F Sport,0,10.203448968
2016,Lexus,GS 350 F Sport,0,9.353161554
2016,Nissan,Pathfinder 2WD,0,9.778305261
2016,Nissan,Pathfinder 4WD,0,9.353161554
2016,Nissan,Pathfinder 4WD Platinum,0,8.928017847
2016,Fiat,500e,72,47.616095183999995
2016,Toyota,Sienna 2WD,0,8.928017847
2016,Toyota,Sienna AWD,0,8.077730433
2016,Mercedes-Benz,GLC300,0,10.203448968
2016,Mercedes-Benz,GLC300 4matic,0,10.203448968
2016,Mercedes-Benz,S550e,0,11.053736382
2016,Ferrari,F12 tdf,0,5.101724484
2016,Toyota,Prius,91,22.107472764
2016,Toyota,Prius Eco,91,23.808047591999998
2016,BMW,750i,0,8.50287414
2016,Chevrolet,SS,0,6.802299312
